customer_id,signup_date,acquisition_channel,age,city_tier,frequency,monetary_total,aov,last_purchase,first_purchase,total_quantity,n_categories,recency_days,tenure_days,purchase_rate,account_age_days,future_ltv
CUST02231,2023-07-24,Social Media,47,Tier 1,15.0,14244.24,949.616,2024-03-30,2023-08-19,46.0,5.0,93.0,343,1.419558359621451,343,12792.31
CUST02232,2023-12-23,Organic Search,37,Tier 2,2.0,829.27,414.635,2024-05-30,2024-03-15,4.0,2.0,32.0,191,0.5555555555555556,191,2125.13
CUST02233,2023-10-02,Referral,37,Tier 3,22.0,38966.88,1771.221818181818,2024-05-27,2023-10-04,55.0,6.0,35.0,273,2.4354243542435423,273,0.0
CUST02234,2023-12-20,Organic Search,24,Tier 2,11.0,20246.87,1840.6245454545453,2024-07-01,2024-02-17,26.0,5.0,0.0,194,2.4444444444444446,194,45733.71
CUST02235,2023-07-13,Referral,37,Tier 2,6.0,6182.49,1030.415,2024-06-27,2023-09-20,16.0,2.0,4.0,354,0.631578947368421,354,19372.73
CUST02236,2024-01-13,Social Media,31,Tier 1,12.0,10762.57,896.8808333333333,2024-06-17,2024-02-06,28.0,5.0,14.0,170,2.4657534246575343,170,7264.84
CUST02237,2023-07-25,Social Media,44,Tier 1,33.0,51741.08,1567.9115151515152,2024-06-13,2023-08-03,76.0,6.0,18.0,342,2.972972972972973,342,12677.76
CUST02238,2023-11-25,Email,40,Tier 2,1.0,595.47,595.47,2024-06-08,2024-06-08,3.0,1.0,23.0,219,1.3043478260869565,219,2550.41
CUST02239,2023-10-26,Paid Ads,39,Tier 2,4.0,1706.48,426.62,2024-05-29,2023-10-29,7.0,3.0,33.0,249,0.48780487804878053,249,1858.3400000000001
CUST02240,2023-09-20,Email,54,Tier 3,6.0,3288.96,548.16,2024-06-21,2023-12-30,14.0,4.0,10.0,285,0.9782608695652174,285,2922.43
CUST02241,2023-10-19,Organic Search,20,Tier 1,17.0,28806.579999999998,1694.504705882353,2024-06-03,2023-11-07,36.0,6.0,28.0,256,2.151898734177215,256,46795.49
CUST02242,2023-09-20,Email,48,Tier 2,5.0,3376.2,675.24,2024-05-09,2024-03-31,9.0,5.0,53.0,285,1.6304347826086956,285,3849.66
CUST02243,2023-09-04,Email,45,Tier 1,8.0,6725.400000000001,840.6750000000001,2024-06-12,2023-10-02,19.0,4.0,19.0,301,0.8791208791208791,301,0.0
CUST02244,2023-08-14,Social Media,25,Tier 1,46.0,142864.6,3105.7521739130434,2024-05-20,2023-08-15,123.0,6.0,42.0,322,4.299065420560748,322,0.0
CUST02245,2023-10-22,Paid Ads,38,Tier 1,20.0,33712.29,1685.6145000000001,2024-04-13,2023-10-24,51.0,6.0,79.0,253,2.3904382470119523,253,0.0
CUST02246,2023-12-22,Organic Search,49,Tier 1,3.0,3955.5299999999997,1318.51,2024-06-05,2024-01-15,10.0,3.0,26.0,192,0.5357142857142857,192,11179.97
CUST02247,2023-09-01,Paid Ads,41,Tier 1,9.0,5410.73,601.1922222222222,2024-06-29,2023-09-26,22.0,5.0,2.0,304,0.967741935483871,304,2049.23
CUST02248,2023-09-14,Email,31,Tier 1,15.0,27467.41,1831.1606666666667,2024-04-30,2023-09-18,37.0,5.0,62.0,291,1.5679442508710801,291,41018.6
CUST02249,2023-10-22,Organic Search,35,Tier 1,8.0,7301.1,912.6375,2024-06-12,2024-01-08,21.0,4.0,19.0,253,1.3714285714285714,253,17117.71
CUST02250,2023-10-19,Organic Search,22,Tier 3,4.0,2363.0699999999997,590.7674999999999,2024-06-23,2023-11-30,11.0,4.0,8.0,256,0.5607476635514018,256,1417.0
CUST02251,2023-12-30,Social Media,32,Tier 2,5.0,2909.71,581.942,2024-06-29,2024-02-06,14.0,3.0,2.0,184,1.0273972602739725,184,1450.5700000000002
CUST02252,2023-11-24,Email,38,Tier 1,13.0,20390.05,1568.4653846153847,2024-06-28,2023-12-26,31.0,6.0,3.0,220,2.0744680851063833,220,29207.4
CUST02253,2023-08-04,Paid Ads,31,Tier 3,12.0,10656.32,888.0266666666666,2024-06-25,2023-08-04,24.0,6.0,6.0,332,1.0843373493975903,332,9581.3
CUST02254,2023-08-22,Paid Ads,21,Tier 2,22.0,35537.47,1615.3395454545455,2024-06-29,2023-09-03,50.0,6.0,2.0,314,2.185430463576159,314,62137.76
CUST02255,2023-07-26,Social Media,44,Tier 3,30.0,50237.88,1674.596,2024-06-06,2023-08-07,76.0,6.0,25.0,341,2.735562310030395,341,44110.76
CUST02256,2023-07-14,Organic Search,44,Tier 1,17.0,14429.09,848.77,2024-06-22,2023-08-18,48.0,6.0,9.0,353,1.6037735849056605,353,14251.710000000001
CUST02257,2023-10-26,Social Media,36,Tier 2,10.0,9203.59,920.359,2024-06-15,2023-12-09,22.0,6.0,16.0,249,1.4634146341463414,249,11019.54
CUST02258,2023-08-14,Organic Search,50,Tier 3,10.0,9834.77,983.4770000000001,2024-06-10,2023-08-16,24.0,5.0,21.0,322,0.9375,322,7820.54
CUST02259,2023-12-19,Social Media,32,Tier 1,6.0,2903.8,483.9666666666667,2024-06-09,2023-12-21,13.0,4.0,22.0,195,0.9326424870466321,195,2394.62
CUST02260,2024-01-09,Paid Ads,21,Tier 3,7.0,7294.959999999999,1042.1371428571426,2024-04-22,2024-01-14,17.0,5.0,70.0,174,1.2426035502958581,174,13844.86
CUST02261,2023-08-20,Paid Ads,19,Tier 3,20.0,32246.12,1612.306,2024-06-11,2023-08-25,48.0,6.0,20.0,316,1.9292604501607715,316,24174.98
CUST02262,2023-12-18,Email,44,Tier 3,6.0,5474.95,912.4916666666667,2024-06-20,2023-12-30,14.0,4.0,11.0,196,0.9782608695652174,196,6758.58
CUST02263,2023-10-27,Email,42,Tier 1,17.0,29015.94,1706.82,2024-06-29,2023-12-02,37.0,5.0,2.0,248,2.4056603773584904,248,25393.739999999998
CUST02264,2023-11-28,Organic Search,53,Tier 1,10.0,8339.27,833.927,2024-06-25,2023-11-29,24.0,5.0,6.0,216,1.3953488372093024,216,4101.53
CUST02265,2023-12-31,Social Media,32,Tier 1,6.0,5346.12,891.02,2024-06-24,2023-12-31,15.0,3.0,7.0,183,0.9836065573770493,183,12140.269999999999
CUST02266,2023-07-19,Organic Search,21,Tier 3,23.0,20382.41,886.1917391304348,2024-06-30,2023-08-21,64.0,6.0,1.0,348,2.1904761904761907,348,8874.12
CUST02267,2023-09-20,Referral,31,Tier 1,9.0,8227.3,914.1444444444444,2024-06-09,2023-10-03,22.0,4.0,22.0,285,0.9926470588235294,285,12310.58
CUST02268,2023-09-14,Social Media,32,Tier 2,14.0,13618.15,972.725,2024-06-26,2023-09-24,34.0,5.0,5.0,291,1.4946619217081851,291,12987.27
CUST02269,2023-12-30,Paid Ads,39,Tier 1,4.0,1387.32,346.83,2024-05-15,2024-01-18,11.0,2.0,47.0,184,0.7272727272727273,184,1995.29
CUST02270,2023-09-30,Social Media,44,Tier 1,9.0,6845.48,760.6088888888888,2024-06-25,2023-11-26,19.0,5.0,6.0,275,1.2385321100917432,275,8083.51
CUST02271,2024-01-04,Paid Ads,21,Tier 1,3.0,1593.41,531.1366666666667,2024-05-10,2024-03-12,6.0,3.0,52.0,179,0.8108108108108109,179,2491.8599999999997
CUST02272,2024-01-03,Organic Search,58,Tier 2,1.0,180.86,180.86,2024-04-18,2024-04-18,2.0,1.0,74.0,180,0.40540540540540543,180,1468.52
CUST02273,2023-08-02,Referral,22,Tier 3,17.0,16001.34,941.255294117647,2024-06-04,2023-08-18,34.0,6.0,27.0,334,1.6037735849056605,334,4720.35
CUST02274,2023-11-24,Email,54,Tier 1,9.0,8767.1,974.1222222222223,2024-05-14,2023-12-18,22.0,4.0,48.0,220,1.3775510204081634,220,15002.17
CUST02275,2023-07-28,Paid Ads,19,Tier 3,56.0,196522.06,3509.3224999999998,2024-06-14,2023-07-31,137.0,6.0,17.0,339,5.0,339,136415.17
CUST02276,2023-10-31,Paid Ads,58,Tier 2,7.0,5385.21,769.3157142857143,2024-04-14,2023-11-02,18.0,3.0,78.0,244,0.8677685950413223,244,14462.25
CUST02277,2023-12-27,Paid Ads,51,Tier 2,2.0,1643.83,821.915,2024-03-01,2024-02-27,4.0,2.0,122.0,187,0.48,187,9810.62
CUST02278,2023-11-03,Referral,25,Tier 2,7.0,6660.78,951.54,2024-06-13,2023-12-24,20.0,4.0,18.0,241,1.1052631578947367,241,10885.58
CUST02279,2023-12-24,Organic Search,29,Tier 1,8.0,5900.81,737.60125,2024-06-19,2024-01-14,22.0,6.0,12.0,190,1.4201183431952662,190,2420.21
CUST02280,2023-08-06,Paid Ads,45,Tier 1,2.0,968.78,484.39,2024-04-27,2024-03-22,3.0,2.0,65.0,330,0.594059405940594,330,3143.19
CUST02281,2023-12-01,Paid Ads,32,Tier 2,10.0,4789.48,478.948,2024-06-25,2024-01-21,27.0,6.0,6.0,213,1.8518518518518516,213,2073.2799999999997
CUST02282,2023-10-07,Paid Ads,40,Tier 1,7.0,3388.18,484.0257142857143,2024-04-15,2023-10-26,17.0,4.0,77.0,268,0.8433734939759036,268,763.97
CUST02283,2023-10-06,Paid Ads,34,Tier 2,7.0,5610.5199999999995,801.5028571428571,2024-04-26,2023-10-15,18.0,4.0,66.0,269,0.8076923076923077,269,3595.41
CUST02284,2023-11-04,Organic Search,30,Tier 1,4.0,2350.2200000000003,587.5550000000001,2024-03-30,2024-01-28,7.0,3.0,93.0,240,0.7741935483870968,240,2975.71
CUST02285,2023-12-15,Organic Search,28,Tier 2,4.0,1975.66,493.915,2024-06-23,2023-12-15,7.0,4.0,8.0,199,0.6030150753768845,199,3886.13
CUST02286,2023-09-18,Organic Search,42,Tier 1,1.0,574.24,574.24,2023-11-19,2023-11-19,2.0,1.0,225.0,287,0.13333333333333333,287,406.41
CUST02287,2023-08-07,Referral,36,Tier 2,56.0,171800.7,3067.869642857143,2024-06-29,2023-08-09,150.0,6.0,2.0,329,5.137614678899082,329,194376.42
CUST02288,2023-09-15,Organic Search,40,Tier 1,5.0,2776.8500000000004,555.3700000000001,2024-04-26,2023-12-28,12.0,4.0,66.0,290,0.8064516129032259,290,1057.39
CUST02289,2023-11-03,Social Media,27,Tier 3,10.0,10201.65,1020.165,2024-05-27,2023-12-22,21.0,4.0,35.0,241,1.5625,241,2541.38
CUST02290,2023-09-25,Social Media,35,Tier 1,4.0,2299.0,574.75,2024-05-08,2023-10-12,6.0,3.0,54.0,280,0.45627376425855515,280,2641.0
CUST02291,2023-08-23,Social Media,56,Tier 2,8.0,8818.05,1102.25625,2024-05-21,2023-11-24,21.0,4.0,41.0,313,1.0909090909090908,313,8375.3
CUST02292,2023-11-27,Social Media,58,Tier 2,0.0,0.0,0.0,,,0.0,0.0,360.0,217,0.0,217,2138.15
CUST02293,2023-07-16,Organic Search,31,Tier 2,4.0,2677.91,669.4775,2024-05-01,2023-08-02,7.0,3.0,61.0,351,0.3592814371257485,351,1521.83
CUST02294,2023-07-28,Organic Search,55,Tier 1,12.0,12176.86,1014.7383333333333,2024-06-11,2023-08-21,24.0,6.0,20.0,339,1.142857142857143,339,8910.81
CUST02295,2023-12-10,Paid Ads,24,Tier 2,5.0,2857.01,571.402,2024-06-18,2023-12-18,11.0,3.0,13.0,204,0.7653061224489797,204,1995.1100000000001
CUST02296,2024-01-04,Organic Search,39,Tier 1,1.0,707.13,707.13,2024-04-03,2024-04-03,3.0,1.0,89.0,179,0.33707865168539325,179,2058.84
CUST02297,2023-12-20,Social Media,54,Tier 1,1.0,538.74,538.74,2024-03-07,2024-03-07,2.0,1.0,116.0,194,0.25862068965517243,194,3674.81
CUST02298,2023-08-15,Email,25,Tier 2,1.0,338.1,338.1,2024-05-27,2024-05-27,3.0,1.0,35.0,321,0.8571428571428571,321,1756.99
CUST02299,2023-09-10,Social Media,54,Tier 2,2.0,672.5699999999999,336.28499999999997,2023-11-27,2023-10-02,4.0,2.0,217.0,295,0.21978021978021978,295,2628.71
CUST02300,2023-12-30,Organic Search,43,Tier 2,3.0,1387.48,462.49333333333334,2024-05-06,2024-01-05,4.0,2.0,56.0,184,0.5056179775280899,184,2720.95
CUST02301,2023-09-23,Referral,29,Tier 3,18.0,29735.8,1651.9888888888888,2024-03-19,2023-10-18,38.0,6.0,104.0,282,2.1011673151750974,282,0.0
CUST02302,2023-07-26,Organic Search,32,Tier 1,8.0,8967.59,1120.94875,2024-05-19,2023-08-18,18.0,5.0,43.0,341,0.7547169811320755,341,18190.45
CUST02303,2023-09-23,Paid Ads,47,Tier 3,10.0,9312.88,931.2879999999999,2024-06-05,2023-10-08,31.0,4.0,26.0,282,1.1235955056179776,282,10736.27
CUST02304,2023-11-30,Paid Ads,28,Tier 1,3.0,1948.31,649.4366666666666,2024-06-18,2024-01-04,5.0,3.0,13.0,214,0.5027932960893855,214,3973.24
CUST02305,2023-09-03,Social Media,23,Tier 2,15.0,23635.16,1575.6773333333333,2024-06-30,2023-09-29,40.0,5.0,1.0,302,1.6304347826086956,302,41183.8
CUST02306,2023-11-11,Paid Ads,26,Tier 2,1.0,532.07,532.07,2024-01-30,2024-01-30,2.0,1.0,153.0,233,0.19607843137254902,233,1265.5500000000002
CUST02307,2023-11-28,Referral,23,Tier 2,1.0,796.38,796.38,2024-01-06,2024-01-06,1.0,1.0,177.0,216,0.1694915254237288,216,3991.52
CUST02308,2023-10-23,Referral,42,Tier 1,7.0,6601.48,943.0685714285713,2024-06-23,2023-11-08,18.0,5.0,8.0,252,0.8898305084745763,252,5996.66
CUST02309,2023-09-02,Social Media,58,Tier 2,5.0,2827.21,565.442,2024-01-17,2023-09-02,14.0,4.0,166.0,303,0.495049504950495,303,2896.6099999999997
CUST02310,2023-09-25,Organic Search,44,Tier 1,5.0,3450.37,690.074,2024-06-07,2023-10-03,11.0,4.0,24.0,280,0.5514705882352942,280,1894.4699999999998
CUST02311,2023-12-18,Social Media,24,Tier 1,6.0,3494.45,582.4083333333333,2024-05-27,2024-03-17,10.0,3.0,35.0,196,1.6981132075471699,196,15963.85
CUST02312,2023-10-15,Social Media,34,Tier 1,29.0,47617.03,1641.9665517241378,2024-06-23,2023-10-27,57.0,6.0,8.0,260,3.508064516129032,260,16882.02
CUST02313,2023-11-28,Organic Search,54,Tier 2,9.0,8340.72,926.7466666666666,2024-05-31,2023-12-18,29.0,3.0,31.0,216,1.3775510204081634,216,0.0
CUST02314,2023-10-04,Organic Search,30,Tier 1,8.0,7422.799999999999,927.8499999999999,2024-06-19,2023-10-12,18.0,4.0,12.0,271,0.9125475285171103,271,3708.54
CUST02315,2023-12-05,Organic Search,29,Tier 1,29.0,102480.83,3533.821724137931,2024-07-01,2023-12-06,59.0,6.0,0.0,209,4.1826923076923075,209,156761.29
CUST02316,2023-09-15,Organic Search,21,Tier 1,1.0,562.69,562.69,2024-06-08,2024-06-08,1.0,1.0,23.0,290,1.3043478260869565,290,465.73
CUST02317,2023-11-23,Paid Ads,55,Tier 1,2.0,964.74,482.37,2024-05-19,2024-05-10,4.0,2.0,43.0,221,1.153846153846154,221,2253.12
CUST02318,2023-09-25,Referral,24,Tier 3,3.0,2055.11,685.0366666666667,2024-05-30,2024-02-28,6.0,2.0,32.0,280,0.7258064516129032,280,2409.25
CUST02319,2023-11-26,Paid Ads,37,Tier 3,11.0,11305.22,1027.7472727272727,2024-06-27,2024-01-08,30.0,5.0,4.0,218,1.885714285714286,218,17622.27
CUST02320,2023-08-26,Paid Ads,36,Tier 1,13.0,12498.46,961.42,2024-05-11,2023-08-27,34.0,5.0,51.0,310,1.262135922330097,310,12146.87
CUST02321,2023-10-11,Referral,34,Tier 2,23.0,40344.67,1754.1160869565217,2024-06-28,2023-11-05,65.0,6.0,3.0,264,2.8870292887029287,264,48104.22
CUST02322,2023-11-28,Organic Search,41,Tier 2,12.0,13272.59,1106.0491666666667,2024-06-03,2023-12-28,31.0,5.0,28.0,216,1.935483870967742,216,16299.35
CUST02323,2023-09-29,Social Media,55,Tier 2,4.0,4440.17,1110.0425,2024-04-18,2023-10-26,10.0,2.0,74.0,276,0.48192771084337344,276,0.0
CUST02324,2023-08-14,Paid Ads,27,Tier 2,1.0,617.02,617.02,2024-06-15,2024-06-15,1.0,1.0,16.0,322,1.875,322,1169.53
CUST02325,2023-12-19,Email,21,Tier 1,19.0,31477.94,1656.7336842105262,2024-06-22,2023-12-22,47.0,6.0,9.0,195,2.96875,195,37621.93
CUST02326,2023-09-26,Paid Ads,26,Tier 2,50.0,163717.01,3274.3402,2024-06-24,2023-10-02,123.0,6.0,7.0,279,5.4945054945054945,279,209440.94999999998
CUST02327,2023-10-23,Email,56,Tier 1,16.0,29859.02,1866.18875,2024-06-28,2023-12-25,39.0,6.0,3.0,252,2.5396825396825395,252,43176.07
CUST02328,2023-08-16,Organic Search,22,Tier 1,4.0,2083.57,520.8925,2024-06-25,2023-10-28,13.0,3.0,6.0,320,0.4858299595141701,320,399.16
CUST02329,2023-12-15,Social Media,30,Tier 2,1.0,150.0,150.0,2023-12-17,2023-12-17,4.0,1.0,197.0,199,0.15228426395939085,199,15550.52
CUST02330,2023-12-26,Organic Search,49,Tier 2,2.0,586.01,293.005,2024-05-16,2024-02-23,3.0,2.0,46.0,188,0.46511627906976744,188,2838.43
CUST02331,2023-12-17,Social Media,43,Tier 1,8.0,4236.6900000000005,529.5862500000001,2024-06-29,2024-01-06,18.0,5.0,2.0,197,1.3559322033898304,197,2554.01
CUST02332,2023-11-12,Paid Ads,34,Tier 2,2.0,880.23,440.115,2023-12-12,2023-12-08,8.0,2.0,202.0,232,0.2912621359223301,232,1106.1100000000001
CUST02333,2023-08-19,Organic Search,32,Tier 2,15.0,14742.98,982.8653333333333,2024-05-26,2023-09-10,32.0,6.0,36.0,317,1.5254237288135595,317,9319.08
CUST02334,2023-12-23,Email,31,Tier 3,3.0,2553.9900000000002,851.33,2024-05-26,2024-03-11,7.0,2.0,36.0,191,0.8035714285714285,191,14958.95
CUST02335,2023-09-22,Organic Search,59,Tier 2,3.0,1719.75,573.25,2024-06-29,2024-02-03,5.0,2.0,2.0,283,0.6040268456375839,283,3918.99
CUST02336,2023-09-29,Social Media,25,Tier 2,1.0,684.77,684.77,2024-01-16,2024-01-16,4.0,1.0,167.0,276,0.17964071856287425,276,0.0
CUST02337,2023-11-11,Referral,30,Tier 2,14.0,12950.43,925.0307142857143,2024-06-27,2023-12-23,33.0,6.0,4.0,233,2.1989528795811517,233,11022.82
CUST02338,2023-09-29,Social Media,55,Tier 1,3.0,1486.04,495.34666666666664,2024-05-07,2023-10-05,9.0,1.0,55.0,276,0.33333333333333337,276,2899.06
CUST02339,2023-11-14,Organic Search,22,Tier 1,6.0,3165.26,527.5433333333334,2024-06-01,2023-12-02,15.0,4.0,30.0,230,0.8490566037735849,230,4361.4
CUST02340,2023-10-17,Email,20,Tier 1,12.0,9632.29,802.6908333333334,2024-06-18,2023-10-17,23.0,5.0,13.0,258,1.3953488372093024,258,11706.57
CUST02341,2023-08-26,Email,53,Tier 2,25.0,40593.55,1623.7420000000002,2024-06-27,2023-09-06,64.0,6.0,4.0,310,2.508361204013378,310,42207.92
CUST02342,2023-07-31,Social Media,21,Tier 2,4.0,2245.08,561.27,2024-06-12,2023-08-17,7.0,4.0,19.0,336,0.37617554858934166,336,2695.4700000000003
CUST02343,2023-07-21,Organic Search,22,Tier 3,7.0,4371.17,624.4528571428572,2024-05-07,2023-10-11,14.0,4.0,55.0,346,0.7954545454545455,346,0.0
CUST02344,2023-09-28,Paid Ads,56,Tier 2,1.0,753.54,753.54,2024-06-06,2024-06-06,4.0,1.0,25.0,277,1.2,277,1605.6
CUST02345,2023-08-09,Paid Ads,30,Tier 1,28.0,44992.88,1606.8885714285714,2024-05-20,2023-08-22,62.0,6.0,42.0,327,2.6751592356687897,327,32343.28
CUST02346,2023-10-20,Organic Search,37,Tier 1,15.0,15742.32,1049.488,2024-06-29,2023-11-02,39.0,6.0,2.0,255,1.859504132231405,255,3111.4300000000003
CUST02347,2023-08-14,Paid Ads,28,Tier 1,7.0,5087.76,726.8228571428572,2024-06-30,2023-09-16,12.0,5.0,1.0,322,0.726643598615917,322,13015.78
CUST02348,2023-09-15,Paid Ads,19,Tier 2,3.0,1222.4,407.4666666666667,2024-06-12,2024-01-04,9.0,2.0,19.0,290,0.5027932960893855,290,2115.19
CUST02349,2023-12-24,Social Media,35,Tier 2,11.0,10721.47,974.6790909090909,2024-06-12,2024-01-12,19.0,5.0,19.0,190,1.9298245614035086,190,17308.72
CUST02350,2023-09-25,Referral,34,Tier 3,3.0,2220.7,740.2333333333332,2024-05-12,2023-11-25,9.0,3.0,50.0,280,0.410958904109589,280,150.0
CUST02351,2023-11-25,Email,27,Tier 2,12.0,12390.81,1032.5674999999999,2024-06-11,2023-12-03,40.0,5.0,20.0,219,1.7061611374407581,219,13993.57
CUST02352,2023-10-09,Paid Ads,27,Tier 3,16.0,25771.64,1610.7275,2024-06-22,2023-10-31,41.0,6.0,9.0,266,1.9672131147540985,266,14612.52
CUST02353,2023-10-25,Organic Search,27,Tier 2,9.0,8917.58,990.8422222222222,2024-06-02,2023-11-16,19.0,4.0,29.0,250,1.1842105263157894,250,11841.19
CUST02354,2023-09-30,Referral,30,Tier 3,20.0,32528.77,1626.4385,2024-06-13,2023-11-12,51.0,6.0,18.0,275,2.586206896551724,275,55066.92
CUST02355,2023-11-22,Referral,59,Tier 2,12.0,12215.33,1017.9441666666667,2024-06-26,2023-12-04,28.0,5.0,5.0,222,1.7142857142857142,222,8426.74
CUST02356,2023-07-28,Referral,33,Tier 2,2.0,1206.9299999999998,603.4649999999999,2024-06-29,2023-12-08,2.0,2.0,2.0,339,0.2912621359223301,339,3107.93
CUST02357,2023-12-16,Social Media,20,Tier 2,13.0,18864.010000000002,1451.0776923076924,2024-06-24,2023-12-17,27.0,4.0,7.0,198,1.9796954314720814,198,33909.03
CUST02358,2024-01-10,Paid Ads,29,Tier 2,1.0,707.3,707.3,2024-02-26,2024-02-26,3.0,1.0,126.0,173,0.23809523809523808,173,995.21
CUST02359,2023-07-25,Social Media,29,Tier 1,13.0,10692.66,822.5123076923077,2024-06-09,2023-07-27,34.0,5.0,22.0,342,1.147058823529412,342,8190.91
CUST02360,2023-08-27,Paid Ads,26,Tier 1,4.0,2889.94,722.485,2024-06-08,2023-10-16,7.0,3.0,23.0,309,0.46332046332046334,309,1426.34
CUST02361,2023-08-10,Paid Ads,50,Tier 1,4.0,2197.36,549.34,2024-04-05,2023-08-27,8.0,4.0,87.0,326,0.3883495145631068,326,5503.8
CUST02362,2023-11-11,Social Media,24,Tier 2,7.0,6667.68,952.5257142857143,2024-03-24,2023-12-07,19.0,5.0,99.0,233,1.0144927536231882,233,10653.98
CUST02363,2023-09-13,Organic Search,38,Tier 2,2.0,1035.1,517.55,2024-05-13,2023-12-26,7.0,2.0,49.0,292,0.3191489361702128,292,4289.82
CUST02364,2023-08-07,Organic Search,57,Tier 1,14.0,11511.31,822.2364285714285,2024-06-30,2023-10-03,32.0,5.0,1.0,329,1.5441176470588234,329,12000.35
CUST02365,2023-11-11,Paid Ads,53,Tier 1,8.0,8326.95,1040.86875,2024-05-09,2023-11-14,20.0,4.0,53.0,233,1.0434782608695652,233,10521.69
CUST02366,2023-12-20,Paid Ads,26,Tier 1,4.0,2043.56,510.89,2024-06-13,2023-12-23,6.0,3.0,18.0,194,0.6282722513089005,194,2524.85
CUST02367,2023-09-13,Social Media,52,Tier 2,1.0,337.06,337.06,2024-06-23,2024-06-23,3.0,1.0,8.0,292,3.75,292,2453.37
CUST02368,2023-11-19,Organic Search,37,Tier 1,9.0,8717.28,968.5866666666667,2024-05-08,2023-12-22,17.0,5.0,54.0,225,1.40625,225,0.0
CUST02369,2023-09-04,Organic Search,25,Tier 1,6.0,3205.6800000000003,534.2800000000001,2024-06-04,2023-10-12,14.0,4.0,27.0,301,0.6844106463878328,301,2738.17
CUST02370,2023-12-15,Organic Search,49,Tier 1,8.0,8805.99,1100.74875,2024-05-21,2023-12-23,24.0,4.0,41.0,199,1.256544502617801,199,9295.95
CUST02371,2023-07-03,Organic Search,36,Tier 1,16.0,16147.32,1009.2075,2024-06-28,2023-07-16,45.0,5.0,3.0,364,1.3675213675213675,364,10038.73
CUST02372,2023-10-25,Organic Search,58,Tier 3,24.0,47367.92,1973.6633333333332,2024-06-29,2023-11-06,60.0,6.0,2.0,250,3.0252100840336134,250,27201.55
CUST02373,2023-10-07,Email,32,Tier 1,5.0,5646.68,1129.336,2024-05-25,2023-12-02,14.0,5.0,37.0,268,0.7075471698113208,268,16020.81
CUST02374,2023-11-29,Paid Ads,57,Tier 2,1.0,972.39,972.39,2024-04-09,2024-04-09,4.0,1.0,83.0,215,0.3614457831325301,215,16308.49
CUST02375,2023-07-19,Social Media,54,Tier 2,13.0,12975.41,998.1084615384615,2024-06-23,2023-08-12,33.0,5.0,8.0,348,1.2037037037037037,348,12439.01
CUST02376,2023-11-23,Referral,35,Tier 3,3.0,1402.17,467.39000000000004,2024-05-14,2024-02-15,5.0,2.0,48.0,221,0.6569343065693432,221,0.0
CUST02377,2024-01-08,Email,55,Tier 1,1.0,830.28,830.28,2024-05-10,2024-05-10,3.0,1.0,52.0,175,0.576923076923077,175,1983.4299999999998
CUST02378,2023-10-24,Organic Search,27,Tier 1,23.0,38599.31,1678.2308695652173,2024-06-21,2023-10-27,54.0,6.0,10.0,251,2.782258064516129,251,4022.1900000000005
CUST02379,2023-11-02,Organic Search,38,Tier 1,9.0,7950.42,883.38,2024-05-18,2023-12-08,20.0,4.0,44.0,242,1.3106796116504855,242,11206.12
CUST02380,2023-09-26,Social Media,46,Tier 1,20.0,33087.55,1654.3775,2024-06-23,2023-09-27,50.0,6.0,8.0,279,2.158273381294964,279,38337.0
CUST02381,2023-08-04,Paid Ads,38,Tier 2,16.0,26266.61,1641.663125,2024-03-03,2023-08-23,44.0,6.0,120.0,332,1.5335463258785942,332,0.0
CUST02382,2024-01-06,Social Media,59,Tier 1,17.0,27669.25,1627.6029411764705,2024-06-29,2024-02-01,43.0,6.0,2.0,177,3.3774834437086096,177,32403.45
CUST02383,2023-07-01,Social Media,54,Tier 1,24.0,42266.22,1761.0925,2024-06-30,2023-08-04,56.0,6.0,1.0,366,2.1686746987951806,366,41066.08
CUST02384,2023-11-30,Referral,45,Tier 3,8.0,7685.429999999999,960.6787499999999,2024-06-08,2023-12-15,24.0,5.0,23.0,214,1.206030150753769,214,16527.17
CUST02385,2023-12-20,Referral,26,Tier 2,0.0,0.0,0.0,,,0.0,0.0,360.0,194,0.0,194,1292.68
CUST02386,2023-12-24,Email,50,Tier 1,5.0,4876.78,975.356,2024-06-23,2024-01-12,12.0,4.0,8.0,190,0.8771929824561403,190,10627.619999999999
CUST02387,2023-11-03,Paid Ads,19,Tier 1,7.0,4161.51,594.5014285714286,2024-06-12,2023-12-06,20.0,5.0,19.0,241,1.0096153846153846,241,2641.68
CUST02388,2023-09-27,Referral,35,Tier 1,15.0,16202.34,1080.156,2024-06-03,2023-12-03,40.0,6.0,28.0,278,2.132701421800948,278,12838.29
CUST02389,2023-11-21,Paid Ads,27,Tier 3,5.0,4966.93,993.3860000000001,2024-06-30,2024-01-16,10.0,4.0,1.0,223,0.8982035928143712,223,12478.37
CUST02390,2023-11-24,Organic Search,38,Tier 3,7.0,7183.849999999999,1026.2642857142857,2024-06-13,2024-01-05,19.0,5.0,18.0,220,1.1797752808988764,220,14946.619999999999
CUST02391,2023-11-28,Email,50,Tier 3,5.0,3028.52,605.704,2024-04-18,2023-12-05,17.0,3.0,74.0,216,0.7177033492822966,216,4161.06
CUST02392,2023-07-25,Email,20,Tier 3,6.0,2982.72,497.11999999999995,2024-01-29,2023-09-05,11.0,2.0,154.0,342,0.6,342,3529.6
