transaction_id,customer_id,transaction_date,category,order_value,quantity
TXN057806,CUST02513,2024-02-17,Electronics,780.67,1
TXN057807,CUST02513,2024-11-27,Beauty,1258.16,1
TXN057808,CUST02513,2024-11-14,Electronics,942.38,4
TXN057809,CUST02513,2024-11-11,Electronics,638.54,1
TXN057810,CUST02513,2025-01-21,Sports,568.75,1
TXN057811,CUST02513,2025-01-20,Electronics,865.39,4
TXN057812,CUST02513,2024-12-30,Beauty,774.8,2
TXN057813,CUST02513,2024-12-30,Beauty,927.12,3
TXN057814,CUST02513,2025-03-22,Beauty,843.46,2
TXN057815,CUST02513,2025-04-09,Sports,918.48,4
TXN057816,CUST02513,2025-06-12,Beauty,909.4,3
TXN057817,CUST02513,2025-06-26,Books,769.2,3
TXN057818,CUST02514,2023-10-15,Electronics,1100.33,1
TXN057819,CUST02514,2023-11-16,Sports,562.68,1
TXN057820,CUST02514,2023-11-18,Sports,763.55,4
TXN057821,CUST02514,2023-11-12,Beauty,1377.89,2
TXN057822,CUST02514,2024-01-07,Beauty,1298.05,1
TXN057823,CUST02514,2024-01-10,Apparel,927.25,1
TXN057824,CUST02514,2023-12-24,Electronics,626.48,4
TXN057825,CUST02514,2024-02-02,Books,1626.95,2
TXN057826,CUST02514,2024-02-02,Beauty,614.06,1
TXN057827,CUST02514,2024-02-25,Home & Kitchen,493.2,1
TXN057828,CUST02514,2024-02-25,Electronics,589.58,1
TXN057829,CUST02514,2024-02-28,Books,868.5,3
TXN057830,CUST02514,2024-02-23,Electronics,2096.34,3
TXN057831,CUST02514,2024-02-25,Apparel,398.93,4
TXN057832,CUST02514,2024-03-24,Books,603.0,2
TXN057833,CUST02514,2024-03-15,Home & Kitchen,1082.14,3
TXN057834,CUST02514,2024-05-17,Electronics,1104.85,3
TXN057835,CUST02514,2024-07-20,Apparel,595.88,2
TXN057836,CUST02514,2024-08-01,Beauty,813.43,2
TXN057837,CUST02514,2024-08-24,Home & Kitchen,958.4,3
TXN057838,CUST02514,2024-08-18,Home & Kitchen,1836.41,1
TXN057839,CUST02514,2024-10-23,Beauty,547.12,3
TXN057840,CUST02514,2024-11-23,Home & Kitchen,780.21,3
TXN057841,CUST02514,2025-01-27,Home & Kitchen,805.7,1
TXN057842,CUST02514,2025-02-01,Home & Kitchen,847.73,1
TXN057843,CUST02514,2025-01-08,Sports,1032.56,1
TXN057844,CUST02514,2025-02-07,Books,826.98,4
TXN057845,CUST02514,2025-04-13,Books,569.15,3
TXN057846,CUST02514,2025-05-19,Beauty,726.4,1
TXN057847,CUST02514,2025-05-07,Electronics,1042.42,4
TXN057848,CUST02514,2025-05-20,Electronics,1020.91,4
TXN057849,CUST02515,2023-10-14,Beauty,896.26,1
TXN057850,CUST02515,2023-12-05,Beauty,981.19,1
TXN057851,CUST02515,2024-01-15,Electronics,150.17,1
TXN057852,CUST02515,2024-01-21,Sports,1293.85,3
TXN057853,CUST02515,2024-02-29,Apparel,365.07,2
TXN057854,CUST02515,2024-03-02,Beauty,698.88,2
TXN057855,CUST02515,2024-04-23,Beauty,1078.5,3
TXN057856,CUST02515,2024-05-03,Electronics,1063.04,1
TXN057857,CUST02515,2024-06-23,Home & Kitchen,466.87,4
TXN057858,CUST02515,2024-06-16,Books,986.33,4
TXN057859,CUST02515,2024-08-15,Beauty,1111.52,2
TXN057860,CUST02515,2024-10-01,Sports,1125.68,3
TXN057861,CUST02515,2024-10-18,Books,994.84,1
TXN057862,CUST02515,2024-10-03,Home & Kitchen,1583.55,3
TXN057863,CUST02515,2024-12-18,Books,1763.09,3
TXN057864,CUST02515,2024-12-31,Beauty,298.95,3
TXN057865,CUST02515,2025-05-01,Electronics,952.94,3
TXN057866,CUST02515,2025-05-08,Home & Kitchen,749.34,2
TXN057867,CUST02515,2025-05-25,Home & Kitchen,567.67,1
TXN057868,CUST02515,2025-05-01,Apparel,1071.83,3
TXN057869,CUST02515,2025-05-26,Beauty,647.49,4
TXN057870,CUST02515,2025-05-27,Books,938.55,3
TXN057871,CUST02516,2023-08-01,Home & Kitchen,952.4,2
TXN057872,CUST02516,2023-07-18,Electronics,1727.37,3
TXN057873,CUST02516,2023-09-11,Home & Kitchen,1891.11,4
TXN057874,CUST02516,2023-09-03,Electronics,1764.84,1
TXN057875,CUST02516,2023-10-09,Sports,1378.25,3
TXN057876,CUST02516,2023-09-16,Home & Kitchen,1585.04,3
TXN057877,CUST02516,2023-10-15,Apparel,2383.22,2
TXN057878,CUST02516,2023-11-06,Books,1776.33,1
TXN057879,CUST02516,2023-11-07,Books,1666.77,3
TXN057880,CUST02516,2023-10-20,Apparel,1153.46,4
TXN057881,CUST02516,2023-11-15,Home & Kitchen,1631.07,4
TXN057882,CUST02516,2023-12-04,Electronics,1255.64,2
TXN057883,CUST02516,2023-11-19,Apparel,1902.09,3
TXN057884,CUST02516,2023-12-06,Home & Kitchen,1725.54,1
TXN057885,CUST02516,2023-11-12,Sports,2271.26,4
TXN057886,CUST02516,2024-01-15,Sports,2173.98,3
TXN057887,CUST02516,2024-01-20,Books,1711.54,4
TXN057888,CUST02516,2024-01-31,Sports,1303.1,4
TXN057889,CUST02516,2024-01-31,Electronics,825.62,4
TXN057890,CUST02516,2024-03-09,Apparel,1976.3,3
TXN057891,CUST02516,2024-05-02,Beauty,827.91,1
TXN057892,CUST02516,2024-04-19,Sports,1888.53,2
TXN057893,CUST02516,2024-05-06,Home & Kitchen,2358.73,1
TXN057894,CUST02516,2024-05-31,Sports,803.51,1
TXN057895,CUST02516,2024-05-14,Beauty,2339.32,3
TXN057896,CUST02516,2024-06-05,Beauty,2784.25,4
TXN057897,CUST02516,2024-06-12,Home & Kitchen,2093.96,2
TXN057898,CUST02516,2024-08-01,Books,1992.85,3
TXN057899,CUST02516,2024-07-18,Beauty,3084.61,4
TXN057900,CUST02516,2024-07-22,Electronics,2849.95,2
TXN057901,CUST02516,2024-07-15,Apparel,1668.64,1
TXN057902,CUST02516,2024-07-30,Sports,3022.24,2
TXN057903,CUST02516,2024-08-09,Home & Kitchen,2453.54,1
TXN057904,CUST02516,2024-09-06,Beauty,2464.61,4
TXN057905,CUST02516,2024-08-08,Beauty,1900.99,4
TXN057906,CUST02516,2024-08-08,Electronics,1567.29,1
TXN057907,CUST02516,2024-09-21,Beauty,873.44,1
TXN057908,CUST02516,2024-09-10,Apparel,1155.72,2
TXN057909,CUST02516,2024-09-27,Home & Kitchen,1986.55,2
TXN057910,CUST02516,2024-10-01,Beauty,2027.23,3
TXN057911,CUST02516,2024-09-29,Books,1880.07,3
TXN057912,CUST02517,2024-01-07,Sports,801.78,3
TXN057913,CUST02517,2024-02-03,Home & Kitchen,492.61,2
TXN057914,CUST02517,2024-03-27,Home & Kitchen,829.2,1
TXN057915,CUST02517,2024-06-30,Books,311.67,4
TXN057916,CUST02517,2024-08-19,Beauty,396.38,2
TXN057917,CUST02517,2024-08-25,Books,388.29,2
TXN057918,CUST02517,2024-10-25,Beauty,165.78,2
TXN057919,CUST02517,2024-11-15,Beauty,644.02,4
TXN057920,CUST02517,2025-03-15,Electronics,604.92,4
TXN057921,CUST02518,2023-09-16,Books,857.89,3
TXN057922,CUST02518,2023-10-21,Beauty,285.17,1
TXN057923,CUST02518,2023-10-13,Apparel,1182.48,2
TXN057924,CUST02518,2023-10-07,Electronics,1093.21,4
TXN057925,CUST02518,2023-12-12,Sports,940.88,1
TXN057926,CUST02518,2023-12-31,Sports,988.97,2
TXN057927,CUST02518,2024-01-01,Books,754.32,2
TXN057928,CUST02518,2024-01-17,Beauty,970.82,4
TXN057929,CUST02518,2024-01-02,Beauty,1127.02,3
TXN057930,CUST02518,2024-01-07,Apparel,628.28,3
TXN057931,CUST02518,2024-02-21,Apparel,1312.81,3
TXN057932,CUST02518,2024-04-08,Apparel,933.21,2
TXN057933,CUST02518,2024-04-21,Apparel,1494.28,2
TXN057934,CUST02518,2024-05-12,Books,622.33,2
TXN057935,CUST02518,2024-06-19,Electronics,881.93,4
TXN057936,CUST02518,2024-07-14,Sports,1122.96,4
TXN057937,CUST02518,2024-08-06,Sports,933.62,2
TXN057938,CUST02518,2024-08-26,Books,885.11,1
TXN057939,CUST02518,2024-09-19,Sports,887.03,1
TXN057940,CUST02518,2024-09-16,Apparel,1252.65,4
TXN057941,CUST02519,2024-02-21,Sports,487.33,3
TXN057942,CUST02519,2024-03-07,Sports,804.11,4
TXN057943,CUST02519,2024-05-27,Apparel,1587.0,2
TXN057944,CUST02519,2024-05-24,Beauty,621.44,2
TXN057945,CUST02519,2024-05-20,Electronics,1303.07,3
TXN057946,CUST02519,2024-07-09,Sports,1511.54,2
TXN057947,CUST02519,2024-07-16,Beauty,523.49,4
TXN057948,CUST02519,2024-07-03,Home & Kitchen,1443.48,3
TXN057949,CUST02519,2024-07-28,Electronics,1166.78,2
TXN057950,CUST02520,2023-08-01,Apparel,1039.99,4
TXN057951,CUST02520,2023-09-11,Electronics,1187.45,4
TXN057952,CUST02520,2023-09-11,Sports,1045.72,4
TXN057953,CUST02520,2023-08-13,Sports,916.65,2
TXN057954,CUST02520,2023-10-09,Sports,362.47,1
TXN057955,CUST02520,2023-10-06,Books,880.37,3
TXN057956,CUST02520,2023-10-11,Home & Kitchen,1062.05,4
TXN057957,CUST02520,2023-09-30,Sports,1254.8,2
TXN057958,CUST02520,2023-09-22,Beauty,1169.12,4
TXN057959,CUST02520,2023-11-16,Apparel,687.16,1
TXN057960,CUST02520,2023-11-17,Electronics,152.53,4
TXN057961,CUST02520,2024-01-03,Beauty,907.61,4
TXN057962,CUST02520,2024-02-03,Sports,1133.61,2
TXN057963,CUST02520,2024-02-01,Books,922.56,1
TXN057964,CUST02520,2024-02-17,Sports,356.75,1
TXN057965,CUST02520,2024-02-11,Electronics,759.28,4
TXN057966,CUST02520,2024-03-06,Electronics,782.42,2
TXN057967,CUST02520,2024-03-02,Electronics,598.21,3
TXN057968,CUST02520,2024-03-11,Electronics,991.61,4
TXN057969,CUST02520,2024-04-28,Sports,811.74,1
TXN057970,CUST02520,2024-05-17,Electronics,1493.19,3
TXN057971,CUST02520,2024-05-12,Home & Kitchen,525.18,1
TXN057972,CUST02520,2024-05-09,Books,1065.39,4
TXN057973,CUST02520,2024-05-21,Home & Kitchen,951.94,1
TXN057974,CUST02520,2024-06-11,Sports,636.25,3
TXN057975,CUST02520,2024-07-26,Books,956.76,3
TXN057976,CUST02520,2024-07-26,Electronics,1432.67,4
TXN057977,CUST02520,2024-08-22,Beauty,928.75,2
TXN057978,CUST02520,2024-08-07,Beauty,1059.0,4
TXN057979,CUST02520,2024-11-30,Apparel,1192.24,1
TXN057980,CUST02520,2025-01-28,Home & Kitchen,648.37,1
TXN057981,CUST02520,2025-01-27,Sports,1041.88,1
TXN057982,CUST02520,2025-01-26,Apparel,904.16,2
TXN057983,CUST02520,2025-03-17,Sports,1286.31,2
TXN057984,CUST02521,2024-02-02,Sports,457.07,1
TXN057985,CUST02521,2024-02-12,Electronics,920.66,3
TXN057986,CUST02521,2024-03-24,Apparel,792.96,4
TXN057987,CUST02521,2024-05-08,Apparel,821.95,2
TXN057988,CUST02521,2024-06-20,Beauty,625.36,3
TXN057989,CUST02521,2024-06-02,Apparel,734.12,2
TXN057990,CUST02521,2024-06-24,Sports,737.9,3
TXN057991,CUST02521,2024-06-22,Home & Kitchen,1131.72,1
TXN057992,CUST02521,2024-08-16,Sports,1612.39,3
TXN057993,CUST02521,2024-10-24,Beauty,1027.72,1
TXN057994,CUST02521,2024-11-25,Home & Kitchen,1079.88,1
TXN057995,CUST02521,2025-02-12,Books,1237.81,1
TXN057996,CUST02521,2025-01-21,Sports,618.08,2
TXN057997,CUST02521,2025-04-23,Sports,1159.49,2
TXN057998,CUST02521,2025-06-15,Sports,398.28,1
TXN057999,CUST02521,2025-06-08,Beauty,663.23,2
TXN058000,CUST02521,2025-05-19,Electronics,1007.61,1
TXN058001,CUST02522,2024-03-20,Electronics,628.59,2
TXN058002,CUST02522,2024-08-21,Sports,785.27,3
TXN058003,CUST02522,2024-09-08,Beauty,933.38,4
TXN058004,CUST02522,2024-12-20,Apparel,187.56,3
TXN058005,CUST02522,2025-02-08,Books,363.25,3
TXN058006,CUST02522,2025-05-06,Apparel,361.87,2
TXN058007,CUST02523,2023-11-30,Beauty,662.16,1
TXN058008,CUST02523,2024-01-13,Apparel,483.32,4
TXN058009,CUST02523,2024-02-07,Electronics,781.87,3
TXN058010,CUST02523,2024-02-19,Beauty,358.23,2
TXN058011,CUST02523,2024-04-29,Sports,635.7,3
TXN058012,CUST02523,2024-06-15,Beauty,294.65,3
TXN058013,CUST02523,2024-06-27,Sports,847.72,1
TXN058014,CUST02523,2024-12-20,Books,562.64,1
TXN058015,CUST02523,2025-03-25,Home & Kitchen,616.27,4
TXN058016,CUST02523,2025-03-28,Sports,639.63,2
TXN058017,CUST02523,2025-04-20,Electronics,729.18,2
TXN058018,CUST02524,2023-07-22,Books,705.65,3
TXN058019,CUST02524,2023-09-27,Electronics,777.82,1
TXN058020,CUST02524,2023-10-18,Sports,739.72,4
TXN058021,CUST02524,2024-02-17,Home & Kitchen,817.5,1
TXN058022,CUST02524,2024-03-09,Apparel,659.1,4
TXN058023,CUST02524,2024-07-20,Sports,395.15,2
TXN058024,CUST02524,2024-10-17,Beauty,334.82,4
TXN058025,CUST02524,2024-10-21,Apparel,208.52,3
TXN058026,CUST02524,2024-09-30,Electronics,294.81,3
TXN058027,CUST02524,2025-02-20,Apparel,881.04,2
TXN058028,CUST02524,2025-03-27,Books,407.26,3
TXN058029,CUST02525,2023-08-27,Electronics,2076.28,4
TXN058030,CUST02525,2023-09-07,Books,1758.18,1
TXN058031,CUST02525,2023-09-12,Sports,1484.22,2
TXN058032,CUST02525,2023-10-22,Apparel,1830.07,4
TXN058033,CUST02525,2023-09-28,Electronics,1887.98,1
TXN058034,CUST02525,2023-09-28,Beauty,2315.08,1
TXN058035,CUST02525,2023-12-07,Electronics,1104.04,2
TXN058036,CUST02525,2023-12-05,Beauty,2393.62,1
TXN058037,CUST02525,2023-12-04,Sports,1740.08,4
TXN058038,CUST02525,2023-11-28,Beauty,1442.1,1
TXN058039,CUST02525,2024-01-01,Beauty,1576.67,4
TXN058040,CUST02525,2024-01-07,Apparel,1973.72,3
TXN058041,CUST02525,2024-01-23,Electronics,1556.69,3
TXN058042,CUST02525,2023-12-27,Sports,1236.23,3
TXN058043,CUST02525,2024-02-20,Sports,1809.63,1
TXN058044,CUST02525,2024-01-27,Apparel,1725.23,3
TXN058045,CUST02525,2024-03-24,Home & Kitchen,2190.18,2
TXN058046,CUST02525,2024-03-11,Sports,804.07,1
TXN058047,CUST02525,2024-04-03,Books,1698.43,4
TXN058048,CUST02525,2024-05-04,Apparel,1667.25,3
TXN058049,CUST02525,2024-05-14,Beauty,1571.7,1
TXN058050,CUST02525,2024-06-04,Sports,900.13,3
TXN058051,CUST02525,2024-06-24,Home & Kitchen,1738.77,3
TXN058052,CUST02525,2024-07-01,Sports,1485.46,1
TXN058053,CUST02525,2024-08-17,Electronics,1189.4,3
TXN058054,CUST02525,2024-08-06,Apparel,1892.18,4
TXN058055,CUST02525,2024-08-16,Apparel,639.6,3
TXN058056,CUST02525,2024-08-14,Home & Kitchen,1482.48,2
TXN058057,CUST02525,2024-08-26,Home & Kitchen,1511.01,1
TXN058058,CUST02525,2024-08-31,Electronics,1824.67,1
TXN058059,CUST02525,2024-10-19,Electronics,887.75,4
TXN058060,CUST02525,2024-10-28,Books,2019.52,2
TXN058061,CUST02525,2024-11-13,Sports,1501.65,2
TXN058062,CUST02525,2024-10-29,Apparel,1423.5,4
TXN058063,CUST02525,2024-10-22,Beauty,923.69,1
TXN058064,CUST02525,2024-12-06,Sports,1737.11,2
TXN058065,CUST02525,2024-12-11,Electronics,1696.45,3
TXN058066,CUST02525,2024-12-24,Home & Kitchen,1418.26,1
TXN058067,CUST02525,2025-01-13,Home & Kitchen,1586.46,1
TXN058068,CUST02525,2024-12-23,Books,2447.19,2
TXN058069,CUST02525,2025-01-25,Beauty,2627.12,3
TXN058070,CUST02525,2025-01-22,Home & Kitchen,1424.33,3
TXN058071,CUST02525,2025-03-07,Electronics,800.2,4
TXN058072,CUST02525,2025-02-25,Sports,2502.69,4
TXN058073,CUST02525,2025-02-24,Apparel,1426.62,3
TXN058074,CUST02525,2025-03-13,Home & Kitchen,1519.59,3
TXN058075,CUST02525,2025-02-21,Sports,944.74,2
TXN058076,CUST02525,2025-03-27,Home & Kitchen,1317.25,1
TXN058077,CUST02525,2025-04-16,Beauty,2136.74,1
TXN058078,CUST02525,2025-05-15,Home & Kitchen,1188.31,1
TXN058079,CUST02525,2025-05-22,Home & Kitchen,2164.69,3
TXN058080,CUST02525,2025-06-15,Beauty,2263.35,1
TXN058081,CUST02525,2025-05-28,Sports,2091.04,2
TXN058082,CUST02525,2025-06-13,Apparel,1184.1,4
TXN058083,CUST02526,2023-09-14,Books,669.6,2
TXN058084,CUST02526,2023-09-12,Beauty,514.14,4
TXN058085,CUST02526,2023-08-20,Electronics,517.44,4
TXN058086,CUST02526,2024-01-17,Beauty,587.13,4
TXN058087,CUST02526,2025-01-09,Sports,381.82,4
TXN058088,CUST02526,2025-03-07,Books,150.0,4
TXN058089,CUST02526,2025-03-20,Sports,609.89,1
TXN058090,CUST02526,2025-05-10,Home & Kitchen,808.34,1
TXN058091,CUST02527,2023-12-31,Sports,542.47,3
TXN058092,CUST02527,2024-01-22,Electronics,701.97,4
TXN058093,CUST02527,2024-04-23,Electronics,839.89,2
TXN058094,CUST02527,2024-06-22,Apparel,262.32,1
TXN058095,CUST02527,2024-08-31,Books,171.8,3
TXN058096,CUST02527,2024-09-27,Books,376.47,3
TXN058097,CUST02527,2025-03-25,Apparel,790.8,3
TXN058098,CUST02527,2025-03-26,Home & Kitchen,551.46,4
TXN058099,CUST02527,2025-04-27,Books,592.1,1
TXN058100,CUST02527,2025-06-07,Beauty,412.81,4
TXN058101,CUST02528,2023-11-04,Apparel,6260.38,4
TXN058102,CUST02528,2023-10-30,Apparel,1104.05,3
TXN058103,CUST02528,2023-10-30,Apparel,4361.0,4
TXN058104,CUST02528,2023-11-14,Apparel,3217.95,3
TXN058105,CUST02528,2023-10-29,Beauty,4679.76,1
TXN058106,CUST02528,2023-11-02,Electronics,2437.5,1
TXN058107,CUST02528,2023-12-09,Sports,4007.4,4
TXN058108,CUST02528,2023-12-02,Home & Kitchen,2834.77,4
TXN058109,CUST02528,2023-11-29,Books,4644.63,1
TXN058110,CUST02528,2023-11-19,Beauty,2906.44,3
TXN058111,CUST02528,2023-12-08,Apparel,2691.65,1
TXN058112,CUST02528,2023-12-11,Sports,2170.05,3
TXN058113,CUST02528,2024-01-07,Electronics,3655.39,1
TXN058114,CUST02528,2024-01-14,Beauty,1592.03,4
TXN058115,CUST02528,2023-12-24,Books,3009.62,3
TXN058116,CUST02528,2024-01-03,Beauty,1801.85,3
TXN058117,CUST02528,2024-01-28,Sports,1008.58,2
TXN058118,CUST02528,2024-02-02,Beauty,3197.21,2
TXN058119,CUST02528,2024-01-20,Apparel,1413.15,2
TXN058120,CUST02528,2024-02-07,Electronics,4017.0,4
TXN058121,CUST02528,2024-02-09,Apparel,4095.47,1
TXN058122,CUST02528,2024-01-26,Home & Kitchen,5232.18,4
TXN058123,CUST02528,2024-02-05,Books,4735.67,2
TXN058124,CUST02528,2024-02-18,Books,2412.4,4
TXN058125,CUST02528,2024-02-29,Books,2403.51,3
TXN058126,CUST02528,2024-04-05,Electronics,1893.11,4
TXN058127,CUST02528,2024-03-20,Beauty,1633.58,2
TXN058128,CUST02528,2024-03-20,Apparel,637.49,3
TXN058129,CUST02528,2024-03-24,Beauty,3731.29,4
TXN058130,CUST02528,2024-04-13,Sports,4108.26,3
TXN058131,CUST02528,2024-03-31,Beauty,3755.76,1
TXN058132,CUST02528,2024-04-24,Apparel,3533.51,3
TXN058133,CUST02528,2024-04-29,Beauty,1647.27,1
TXN058134,CUST02528,2024-05-23,Home & Kitchen,5199.04,2
TXN058135,CUST02528,2024-06-13,Electronics,790.52,3
TXN058136,CUST02528,2024-05-25,Books,893.58,1
TXN058137,CUST02528,2024-05-28,Books,3529.12,2
TXN058138,CUST02528,2024-05-17,Books,4000.81,4
TXN058139,CUST02528,2024-05-27,Apparel,2832.11,1
TXN058140,CUST02528,2024-05-31,Sports,4295.17,1
TXN058141,CUST02528,2024-06-17,Home & Kitchen,763.59,4
TXN058142,CUST02528,2024-06-19,Home & Kitchen,3147.64,1
TXN058143,CUST02528,2024-07-28,Apparel,5422.69,1
TXN058144,CUST02528,2024-07-22,Home & Kitchen,3902.82,2
TXN058145,CUST02528,2024-08-06,Beauty,4599.93,2
TXN058146,CUST02528,2024-08-06,Books,3856.74,4
TXN058147,CUST02528,2024-08-21,Apparel,2310.9,2
TXN058148,CUST02528,2024-08-19,Beauty,1605.22,4
TXN058149,CUST02528,2024-09-04,Books,3102.78,3
TXN058150,CUST02528,2024-08-21,Electronics,3158.36,3
TXN058151,CUST02528,2024-09-05,Electronics,2642.36,3
TXN058152,CUST02528,2024-09-06,Home & Kitchen,2067.42,2
TXN058153,CUST02528,2024-09-07,Sports,1736.74,3
TXN058154,CUST02528,2024-08-16,Books,2673.65,3
TXN058155,CUST02528,2024-10-09,Sports,3551.34,2
TXN058156,CUST02528,2024-10-09,Books,2579.64,4
TXN058157,CUST02528,2024-09-28,Beauty,3501.99,4
TXN058158,CUST02528,2024-09-26,Sports,4025.88,4
TXN058159,CUST02528,2024-09-15,Home & Kitchen,3896.42,2
TXN058160,CUST02528,2024-10-05,Sports,3482.83,3
TXN058161,CUST02528,2024-10-08,Sports,3967.76,1
TXN058162,CUST02528,2024-09-21,Beauty,3428.19,4
TXN058163,CUST02528,2024-09-29,Books,4065.46,1
TXN058164,CUST02528,2024-10-07,Books,3858.63,4
TXN058165,CUST02528,2024-10-07,Beauty,2734.54,2
TXN058166,CUST02528,2024-10-15,Apparel,5367.41,2
TXN058167,CUST02528,2024-11-03,Beauty,1458.1,3
TXN058168,CUST02528,2024-10-27,Apparel,3706.91,1
TXN058169,CUST02528,2024-12-10,Electronics,4235.64,1
TXN058170,CUST02528,2024-11-22,Apparel,1766.73,3
TXN058171,CUST02528,2024-11-22,Home & Kitchen,4988.6,1
TXN058172,CUST02528,2024-12-07,Electronics,773.94,4
TXN058173,CUST02528,2025-01-06,Electronics,2868.64,1
TXN058174,CUST02528,2025-01-13,Apparel,1879.26,3
TXN058175,CUST02528,2025-02-08,Books,2226.54,2
TXN058176,CUST02528,2025-01-20,Electronics,2837.53,1
TXN058177,CUST02528,2025-02-05,Sports,5061.9,1
TXN058178,CUST02528,2025-01-12,Sports,3394.99,1
TXN058179,CUST02528,2025-01-31,Apparel,2840.37,1
TXN058180,CUST02528,2025-03-09,Apparel,3997.17,3
TXN058181,CUST02528,2025-03-10,Apparel,4538.36,3
TXN058182,CUST02528,2025-02-19,Sports,4084.47,2
TXN058183,CUST02528,2025-03-07,Books,3898.64,3
TXN058184,CUST02528,2025-03-05,Apparel,3873.08,1
TXN058185,CUST02528,2025-02-26,Home & Kitchen,1977.98,3
TXN058186,CUST02528,2025-03-15,Books,4004.72,3
TXN058187,CUST02528,2025-03-27,Books,2315.67,4
TXN058188,CUST02528,2025-04-04,Sports,4215.7,3
TXN058189,CUST02528,2025-04-03,Beauty,3608.22,1
TXN058190,CUST02528,2025-03-24,Sports,2616.61,2
TXN058191,CUST02528,2025-05-04,Electronics,3535.87,4
TXN058192,CUST02528,2025-05-10,Books,3179.22,4
TXN058193,CUST02528,2025-04-12,Books,3080.12,1
TXN058194,CUST02528,2025-05-03,Electronics,3061.97,1
TXN058195,CUST02528,2025-04-22,Beauty,2172.4,3
TXN058196,CUST02528,2025-04-13,Beauty,3827.86,1
TXN058197,CUST02528,2025-04-14,Apparel,2198.3,3
TXN058198,CUST02528,2025-05-09,Electronics,2959.8,2
TXN058199,CUST02528,2025-06-09,Books,2737.15,3
TXN058200,CUST02528,2025-06-08,Home & Kitchen,3372.79,1
TXN058201,CUST02528,2025-05-29,Electronics,2145.17,1
TXN058202,CUST02528,2025-05-11,Sports,1857.05,4
TXN058203,CUST02528,2025-06-03,Electronics,4440.18,4
TXN058204,CUST02528,2025-05-31,Books,1954.93,1
TXN058205,CUST02529,2024-03-21,Home & Kitchen,517.27,2
TXN058206,CUST02529,2024-03-02,Beauty,728.95,4
TXN058207,CUST02529,2024-05-04,Apparel,441.35,3
TXN058208,CUST02529,2024-08-21,Beauty,816.09,2
TXN058209,CUST02529,2024-09-01,Electronics,720.39,2
TXN058210,CUST02529,2024-11-18,Apparel,780.53,4
TXN058211,CUST02529,2025-03-29,Beauty,240.04,2
TXN058212,CUST02529,2025-05-26,Sports,222.3,2
TXN058213,CUST02530,2023-10-07,Home & Kitchen,2465.61,3
TXN058214,CUST02530,2023-09-10,Books,3463.6,1
TXN058215,CUST02530,2023-09-19,Beauty,2687.52,2
TXN058216,CUST02530,2023-09-19,Books,690.25,2
TXN058217,CUST02530,2023-11-02,Sports,4119.55,2
TXN058218,CUST02530,2023-10-10,Electronics,3832.61,2
TXN058219,CUST02530,2023-10-29,Electronics,3178.63,1
TXN058220,CUST02530,2023-11-21,Apparel,3723.34,4
TXN058221,CUST02530,2023-12-06,Electronics,5104.92,2
TXN058222,CUST02530,2023-12-08,Books,4894.57,1
TXN058223,CUST02530,2023-11-25,Electronics,2535.96,3
TXN058224,CUST02530,2023-11-24,Sports,3618.85,2
TXN058225,CUST02530,2023-12-13,Books,2456.01,1
TXN058226,CUST02530,2023-12-28,Apparel,3736.19,1
TXN058227,CUST02530,2023-12-31,Home & Kitchen,665.58,2
TXN058228,CUST02530,2023-12-20,Electronics,2351.24,2
TXN058229,CUST02530,2023-12-31,Home & Kitchen,4090.36,4
TXN058230,CUST02530,2023-12-09,Beauty,2799.31,2
TXN058231,CUST02530,2024-01-06,Beauty,4159.12,1
TXN058232,CUST02530,2024-02-05,Home & Kitchen,3027.53,1
TXN058233,CUST02530,2024-01-29,Electronics,3160.24,4
TXN058234,CUST02530,2024-01-13,Apparel,1317.2,4
TXN058235,CUST02530,2024-01-12,Sports,1912.55,3
TXN058236,CUST02530,2024-01-10,Home & Kitchen,4028.86,4
TXN058237,CUST02530,2024-03-03,Sports,5115.38,1
TXN058238,CUST02530,2024-02-07,Beauty,2497.81,4
TXN058239,CUST02530,2024-02-23,Electronics,2039.76,4
TXN058240,CUST02530,2024-03-04,Apparel,2728.23,2
TXN058241,CUST02530,2024-02-12,Beauty,3517.46,3
TXN058242,CUST02530,2024-02-24,Electronics,1708.06,1
TXN058243,CUST02530,2024-03-11,Books,4658.91,3
TXN058244,CUST02530,2024-03-31,Electronics,2339.86,3
TXN058245,CUST02530,2024-03-08,Apparel,2213.32,3
TXN058246,CUST02530,2024-04-04,Apparel,4429.91,3
TXN058247,CUST02530,2024-04-22,Sports,4705.74,4
TXN058248,CUST02530,2024-04-22,Sports,2998.29,2
TXN058249,CUST02530,2024-04-28,Books,3293.86,1
TXN058250,CUST02530,2024-05-03,Apparel,3395.11,2
TXN058251,CUST02530,2024-05-02,Apparel,3461.54,3
TXN058252,CUST02530,2024-05-21,Beauty,2461.78,1
TXN058253,CUST02530,2024-05-16,Beauty,5464.07,2
TXN058254,CUST02530,2024-05-25,Beauty,1260.89,2
TXN058255,CUST02530,2024-05-31,Apparel,2606.11,2
TXN058256,CUST02530,2024-05-14,Books,2143.53,2
TXN058257,CUST02530,2024-05-11,Home & Kitchen,2058.98,4
TXN058258,CUST02530,2024-05-30,Apparel,3911.06,3
TXN058259,CUST02530,2024-05-08,Apparel,1839.22,2
TXN058260,CUST02530,2024-06-09,Apparel,4268.65,2
